MOE-450_MOE-497,0.1257745,0.0853045,0.073727,0.063631,0.0270815,0.0164545,0.006932499999999999,0.0138455,-0.0051129999999999995,-0.0303425,0.006170500000000001,-0.0059945,0.0188055,0.013762,-0.0088895,-0.0063645,-0.0008475000000000001,-0.0003799999999999999,-0.0014455000000000002,-0.0045645,-0.002995,-0.0021025,0.003143,-0.004639,0.00017949999999999997
MOE-450_MOE-001,0.125205,0.0858125,0.075047,0.061693,0.0261585,0.017012,0.010457999999999999,0.0153455,-0.003068,-0.027700000000000002,0.0051965,-0.0059945,0.0188055,0.0146565,-0.010518,-0.006298,0.0008474999999999997,0.0021535,-0.003457,-0.006128,-0.0039310000000000005,-0.0106345,0.000493,-0.008977,0.0028139999999999997
MOE-450_MOE-002,0.12406700000000001,0.0812425,0.067316,0.06766849999999999,0.0221575,0.0139445,0.012808,0.0155765,-0.002454,-0.027518,0.0048715,-0.0057695,0.0182855,0.007638,-0.0069895,-0.008353,-0.001369,0.0038005,-0.0025770000000000003,-0.0065655,-0.0053035,-0.008965,0.0035745,-0.0074705,0.0024545
MOE-450_MOE-010,0.125205,0.080735,0.073727,0.063308,0.0187725,0.0139445,0.008812500000000001,0.0147685,-0.0037835,-0.026606499999999998,0.0023545,-0.007493,0.015312,0.0092895,-0.0063785000000000005,-0.0047729999999999995,0.0087355,0.0036105,-0.0044625,0.0013755,-0.0017469999999999999,-0.0009895,0.001787,-0.005844,-0.001138
MOE-450_MOE-036,0.1263435,0.08682799999999999,0.0714645,0.062985,0.022773,0.016873,0.0124555,0.013153499999999999,-0.0018405000000000001,-0.027882499999999998,0.004547,-0.00532,0.012339,0.010872,-0.008618,-0.0095465,0.0025425,-0.000887,-0.007918999999999999,-0.0006880000000000002,-0.004742,-0.0066155,-0.0004310000000000002,-0.006567,0.0012569999999999999
MOE-450_MOE-043,0.123498,0.082258,0.0735385,0.06459999999999999,0.021696,0.0184065,0.0115155,0.014076499999999999,-0.002352,-0.0279735,0.003735,-0.009216499999999999,0.015758,0.011629,-0.0103145,-0.005436,0.0018904999999999998,-0.0035475000000000003,-0.0023255000000000003,-0.00031249999999999984,-0.006052,-0.0055645,0.0051765000000000005,-0.0054825,0.001317
MOE-450_MOE-045,0.1257745,0.0832735,0.072784,0.065246,0.0235425,0.0149205,0.0085775,0.013268499999999999,-0.004397,-0.028338000000000002,0.0052775,-0.007643,0.015907,0.0099775,-0.008754000000000001,-0.00716,0.000652,0.00152,-0.0047765,-0.003689,0.0018715,-0.0063065,-0.0012325,-0.0095795,0.001197
MOE-451_MOE-452,0.126913,0.08682799999999999,0.0731615,0.063954,0.0266205,0.0230085,0.009870499999999999,0.016614499999999997,-0.0073625,-0.026423999999999996,-0.00479,-0.007417999999999999,0.0160555,0.0132805,-0.016422,-0.001326,0.003455,-0.002914,0.0045249999999999995,-0.003189,0.002496,-0.005008,0.0059775,0.0010240000000000002,0.0077835
MOE-451_MOE-455,0.1303275,0.0873355,0.0727845,0.064277,0.027082000000000002,0.022869,0.011751,0.016845,-0.0016359999999999999,-0.023964,-0.0002435,-0.007717999999999999,0.018805500000000003,0.015276,-0.0134365,0.0,0.0025425,-0.0017104999999999998,0.002828,-0.0018134999999999998,0.0019345,-0.001793,0.006039,-0.0001205,0.005209
MOE-451_MOE-475,0.132604,0.084289,0.077687,0.0708985,0.025697,0.0227295,0.0082255,0.0186915,-0.00020450000000000004,-0.0250575,-0.0002435,-0.0071935,0.0169475,0.015276,-0.0167615,-0.005834000000000001,0.0024775,-0.0029775,0.002577,-0.0027514999999999996,0.0027455,-0.0029675,0.007826,-0.0013855,0.0017364999999999993
MOE-451_MOE-485,0.1303275,0.0807345,0.07297300000000001,0.069445,0.028159,0.022450499999999998,0.012926,0.014307,-0.0069535,-0.021595,-0.000487,-0.011389499999999999,0.0160555,0.0103215,-0.01459,0.0070935,0.0086705,0.0006965000000000001,0.006850500000000001,0.0012505000000000003,-0.0005614999999999999,-0.003215,0.005361,-0.0003615,0.0125135
MOE-451_MOE-491,0.12862,0.084289,0.07221849999999999,0.066861,0.02939,0.0239845,0.013160999999999999,0.01523,-0.0084875,-0.021047999999999997,-0.0024355,-0.007043499999999999,0.013900000000000001,0.012868000000000001,-0.013368500000000002,-0.001061,0.004694,0.0006965000000000001,0.002388,-0.0032515,-0.0009979999999999998,-0.00643,0.006347,-0.001205,0.009999
MOE-451_MOE-492,0.132604,0.08784349999999999,0.07542399999999999,0.0647615,0.0240045,0.0248215,0.009870499999999999,0.013384,-0.003988,-0.023417,-0.002273,-0.009741,0.0169475,0.011629,-0.014454000000000002,-0.0037125,-0.00013049999999999997,-0.0020905,0.0033309999999999998,-0.0016885,0.0038685,-0.005008,0.005792500000000001,-0.0054824999999999995,0.006227
MOE-451_MOE-495,0.132604,0.0944445,0.07203000000000001,0.073644,0.027236000000000003,0.022869,0.010340499999999999,0.015576,0.0023525000000000004,-0.025877499999999998,-0.00341,-0.0080175,0.0174675,0.016033,-0.0133005,0.000928,0.0022815,0.0009499999999999999,0.004588,0.0010005,0.0030575,-0.0023495,0.007333,-0.003675,0.0074245
MOE-451_MOE-497,0.1291895,0.0807345,0.075047,0.0666995,0.029235999999999998,0.023148000000000002,0.0084605,0.014075999999999998,-0.006749,-0.0266975,0.0022735000000000003,-0.006444,0.0194,0.013624500000000001,-0.014047,0.0005300000000000001,0.0028685,-0.0032305,0.0043995,-0.0034389999999999998,0.0014975000000000001,-0.0004330000000000002,0.00456,-0.001928,0.0055084999999999995
MOE-451_MOE-001,0.12862,0.0812425,0.076367,0.0647615,0.028313,0.0237055,0.011986,0.015576,-0.004704,-0.024055,0.0012995,-0.006444,0.0194,0.014519,-0.015675500000000002,0.0005965,0.0045635,-0.0006969999999999999,0.002388,-0.0050025,0.0005614999999999999,-0.008965,0.0019100000000000002,-0.006266,0.008143
MOE-451_MOE-002,0.127482,0.0766725,0.068636,0.070737,0.024312,0.020638,0.014336,0.015806999999999998,-0.00409,-0.023873,0.0009744999999999999,-0.006219,0.01888,0.0075005,-0.012147000000000002,-0.0014585,0.002347,0.0009499999999999999,0.003268,-0.00544,-0.0008110000000000001,-0.0072955,0.0049915,-0.0047595,0.0077835
MOE-451_MOE-010,0.12862,0.076165,0.075047,0.0663765,0.020927,0.020638,0.010340499999999999,0.014998999999999998,-0.0054195,-0.0229615,-0.0015425,-0.0079425,0.0159065,0.009152,-0.011536000000000001,0.0021215,0.012451499999999999,0.0007600000000000003,0.0013825,0.002501,0.0027455,0.00068,0.0032040000000000003,-0.003133,0.004191
MOE-451_MOE-036,0.1297585,0.082258,0.0727845,0.0660535,0.0249275,0.0235665,0.0139835,0.013384,-0.0034765,-0.0242375,0.00065,-0.0057695,0.0129335,0.010734500000000001,-0.0137755,-0.002652,0.0062585,-0.0037375,-0.002074,0.00043749999999999995,-0.00024950000000000016,-0.004946,0.0009860000000000001,-0.003856,0.006586
MOE-451_MOE-043,0.126913,0.07768800000000001,0.0748585,0.06766849999999999,0.0238505,0.0251,0.0130435,0.014307,-0.003988,-0.0243285,-0.00016200000000000003,-0.009666,0.0163525,0.0114915,-0.015472,0.0014585,0.0056065,-0.006398,0.0035195,0.0008130000000000004,-0.0015594999999999997,-0.003895,0.0065935,-0.0027715,0.006646
